timesteps_total,done,info,episode_reward_mean,episode_len_mean,episodes_total,mean_accuracy,mean_validation_accuracy,mean_loss,neg_mean_loss,experiment_id,training_iteration,timesteps_this_iter,time_this_iter_s,time_total_s,pid,date,timestamp,hostname,node_ip,config
4444942,,"{'weights_norm': 706.0826416015625, 'time_elapsed_this_iter': 19.54604196548462, 'grad_norm': 6.542330741882324, 'episodes_so_far': 94430L, 'time_elapsed': 1491.6180169582367, 'update_ratio': 0.024401675909757614, 'timesteps_so_far': 4444942L, 'episodes_this_iter': 1026L, 'timesteps_this_iter': 60818L}",1.3428345918655396,31.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,93,60818,19.54747986793518,1490.5043275356293,10546,2018-04-01_21-41-23,1522618883,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
4504898,,"{'weights_norm': 706.4337158203125, 'time_elapsed_this_iter': 18.980830907821655, 'grad_norm': 6.7750372886657715, 'episodes_so_far': 95440L, 'time_elapsed': 1510.6120989322662, 'update_ratio': 0.024441152811050415, 'timesteps_so_far': 4504898L, 'episodes_this_iter': 1010L, 'timesteps_this_iter': 59956L}",128.83445739746094,71.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,94,59956,18.98221492767334,1509.4865424633026,10546,2018-04-01_21-41-42,1522618902,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
4565003,,"{'weights_norm': 706.7150268554688, 'time_elapsed_this_iter': 19.295053958892822, 'grad_norm': 6.612953186035156, 'episodes_so_far': 96460L, 'time_elapsed': 1529.9242069721222, 'update_ratio': 0.024402908980846405, 'timesteps_so_far': 4565003L, 'episodes_this_iter': 1020L, 'timesteps_this_iter': 60105L}",67.95835781097412,48.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,95,60105,19.29630994796753,1528.7828524112701,10546,2018-04-01_21-42-01,1522618921,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
4624660,,"{'weights_norm': 707.0581665039062, 'time_elapsed_this_iter': 18.789830923080444, 'grad_norm': 7.234119415283203, 'episodes_so_far': 97466L, 'time_elapsed': 1548.725107908249, 'update_ratio': 0.024584587663412094, 'timesteps_so_far': 4624660L, 'episodes_this_iter': 1006L, 'timesteps_this_iter': 59657L}",111.5593490600586,61.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,96,59657,18.79107689857483,1547.573929309845,10546,2018-04-01_21-42-20,1522618940,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
4685511,,"{'weights_norm': 707.5020751953125, 'time_elapsed_this_iter': 19.402229070663452, 'grad_norm': 6.919910430908203, 'episodes_so_far': 98484L, 'time_elapsed': 1568.1395380496979, 'update_ratio': 0.024558668956160545, 'timesteps_so_far': 4685511L, 'episodes_this_iter': 1018L, 'timesteps_this_iter': 60851L}",nan,nan,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,97,60851,19.40357494354248,1566.9775042533875,10546,2018-04-01_21-42-39,1522618959,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
4746886,,"{'weights_norm': 707.8856811523438, 'time_elapsed_this_iter': 18.928993940353394, 'grad_norm': 6.565634727478027, 'episodes_so_far': 99500L, 'time_elapsed': 1587.0807180404663, 'update_ratio': 0.024532727897167206, 'timesteps_so_far': 4746886L, 'episodes_this_iter': 1016L, 'timesteps_this_iter': 61375L}",136.44175720214844,63.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,98,61375,18.93051314353943,1585.9080173969269,10546,2018-04-01_21-42-58,1522618978,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
4807290,,"{'weights_norm': 708.1614379882812, 'time_elapsed_this_iter': 18.67110800743103, 'grad_norm': 6.624750137329102, 'episodes_so_far': 100500L, 'time_elapsed': 1605.7668271064758, 'update_ratio': 0.024523364380002022, 'timesteps_so_far': 4807290L, 'episodes_this_iter': 1000L, 'timesteps_this_iter': 60404L}",137.12082163492838,66.66666666666667,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,99,60404,18.672449111938477,1604.5804665088654,10546,2018-04-01_21-43-17,1522618997,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
4868399,,"{'weights_norm': 708.5518798828125, 'time_elapsed_this_iter': 21.084858894348145, 'grad_norm': 6.771149635314941, 'episodes_so_far': 101502L, 'time_elapsed': 1626.8643159866333, 'update_ratio': 0.024593517184257507, 'timesteps_so_far': 4868399L, 'episodes_this_iter': 1002L, 'timesteps_this_iter': 61109L}",nan,nan,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,100,61109,21.08614706993103,1625.6666135787964,10546,2018-04-01_21-43-38,1522619018,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
4931012,,"{'weights_norm': 708.9226684570312, 'time_elapsed_this_iter': 20.169087171554565, 'grad_norm': 6.455759048461914, 'episodes_so_far': 102518L, 'time_elapsed': 1647.045674085617, 'update_ratio': 0.024478498846292496, 'timesteps_so_far': 4931012L, 'episodes_this_iter': 1016L, 'timesteps_this_iter': 62613L}",nan,nan,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,101,62613,20.170582056045532,1645.837195634842,10546,2018-04-01_21-43-58,1522619038,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
4994033,,"{'weights_norm': 709.1797485351562, 'time_elapsed_this_iter': 20.374892950057983, 'grad_norm': 6.578615665435791, 'episodes_so_far': 103542L, 'time_elapsed': 1667.4326689243317, 'update_ratio': 0.024517185986042023, 'timesteps_so_far': 4994033L, 'episodes_this_iter': 1024L, 'timesteps_this_iter': 63021L}",135.52684020996094,69.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,102,63021,20.376174926757812,1666.2133705615997,10546,2018-04-01_21-44-19,1522619059,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
5057923,,"{'weights_norm': 709.3832397460938, 'time_elapsed_this_iter': 20.469242095947266, 'grad_norm': 6.746455192565918, 'episodes_so_far': 104550L, 'time_elapsed': 1687.9149839878082, 'update_ratio': 0.02447863109409809, 'timesteps_so_far': 5057923L, 'episodes_this_iter': 1008L, 'timesteps_this_iter': 63890L}",138.3077278137207,68.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,103,63890,20.47059392929077,1686.6839644908905,10546,2018-04-01_21-44-39,1522619079,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
5122363,,"{'weights_norm': 709.5357055664062, 'time_elapsed_this_iter': 20.923803091049194, 'grad_norm': 6.457917213439941, 'episodes_so_far': 105560L, 'time_elapsed': 1708.8511080741882, 'update_ratio': 0.02441888488829136, 'timesteps_so_far': 5122363L, 'episodes_this_iter': 1010L, 'timesteps_this_iter': 64440L}",165.38586934407553,81.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,104,64440,20.92503595352173,1707.6090004444122,10546,2018-04-01_21-45-00,1522619100,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
5188117,,"{'weights_norm': 709.750244140625, 'time_elapsed_this_iter': 20.773937940597534, 'grad_norm': 6.747411727905273, 'episodes_so_far': 106576L, 'time_elapsed': 1729.638195991516, 'update_ratio': 0.024467723444104195, 'timesteps_so_far': 5188117L, 'episodes_this_iter': 1016L, 'timesteps_this_iter': 65754L}",nan,nan,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,105,65754,20.775203943252563,1728.3842043876648,10546,2018-04-01_21-45-21,1522619121,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
5252445,,"{'weights_norm': 709.9492797851562, 'time_elapsed_this_iter': 19.482340812683105, 'grad_norm': 6.958741664886475, 'episodes_so_far': 107582L, 'time_elapsed': 1749.133143901825, 'update_ratio': 0.02458338439464569, 'timesteps_so_far': 5252445L, 'episodes_this_iter': 1006L, 'timesteps_this_iter': 64328L}",nan,nan,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,106,64328,19.483834981918335,1747.8680393695831,10546,2018-04-01_21-45-40,1522619140,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
5318020,,"{'weights_norm': 710.1741943359375, 'time_elapsed_this_iter': 21.14035415649414, 'grad_norm': 6.388514518737793, 'episodes_so_far': 108604L, 'time_elapsed': 1770.2936670780182, 'update_ratio': 0.024495378136634827, 'timesteps_so_far': 5318020L, 'episodes_this_iter': 1022L, 'timesteps_this_iter': 65575L}",145.27008310953775,71.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,107,65575,21.14182209968567,1769.0098614692688,10546,2018-04-01_21-46-02,1522619162,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
5383160,,"{'weights_norm': 710.4945678710938, 'time_elapsed_this_iter': 19.738996982574463, 'grad_norm': 7.130673885345459, 'episodes_so_far': 109606L, 'time_elapsed': 1790.047329902649, 'update_ratio': 0.0246068574488163, 'timesteps_so_far': 5383160L, 'episodes_this_iter': 1002L, 'timesteps_this_iter': 65140L}",94.70659580230713,60.2,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,108,65140,19.740336894989014,1788.7501983642578,10546,2018-04-01_21-46-21,1522619181,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
5448193,,"{'weights_norm': 710.8361206054688, 'time_elapsed_this_iter': 20.14217782020569, 'grad_norm': 6.839532852172852, 'episodes_so_far': 110610L, 'time_elapsed': 1810.2030799388885, 'update_ratio': 0.024567265063524246, 'timesteps_so_far': 5448193L, 'episodes_this_iter': 1004L, 'timesteps_this_iter': 65033L}",154.24237060546875,76.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,109,65033,20.143383979797363,1808.8935823440552,10546,2018-04-01_21-46-42,1522619202,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
5512535,,"{'weights_norm': 711.14794921875, 'time_elapsed_this_iter': 19.752424955368042, 'grad_norm': 6.568145275115967, 'episodes_so_far': 111618L, 'time_elapsed': 1829.9670219421387, 'update_ratio': 0.0245136097073555, 'timesteps_so_far': 5512535L, 'episodes_this_iter': 1008L, 'timesteps_this_iter': 64342L}",114.49824523925781,60.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,110,64342,19.753607988357544,1828.6471903324127,10546,2018-04-01_21-47-01,1522619221,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
5577971,,"{'weights_norm': 711.5071411132812, 'time_elapsed_this_iter': 21.26315402984619, 'grad_norm': 6.378498077392578, 'episodes_so_far': 112644L, 'time_elapsed': 1851.2444880008698, 'update_ratio': 0.02437993325293064, 'timesteps_so_far': 5577971L, 'episodes_this_iter': 1026L, 'timesteps_this_iter': 65436L}",145.12744522094727,75.5,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,111,65436,21.264559984207153,1849.9117503166199,10546,2018-04-01_21-47-23,1522619243,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
5643177,,"{'weights_norm': 711.8163452148438, 'time_elapsed_this_iter': 19.871613025665283, 'grad_norm': 6.797516822814941, 'episodes_so_far': 113648L, 'time_elapsed': 1871.129585981369, 'update_ratio': 0.02439388632774353, 'timesteps_so_far': 5643177L, 'episodes_this_iter': 1004L, 'timesteps_this_iter': 65206L}",126.52122497558594,65.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,112,65206,19.872896909713745,1869.7846472263336,10546,2018-04-01_21-47-42,1522619262,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
5706626,,"{'weights_norm': 712.15771484375, 'time_elapsed_this_iter': 20.214903831481934, 'grad_norm': 6.816469192504883, 'episodes_so_far': 114650L, 'time_elapsed': 1891.3560779094696, 'update_ratio': 0.02441796474158764, 'timesteps_so_far': 5706626L, 'episodes_this_iter': 1002L, 'timesteps_this_iter': 63449L}",142.95469411214194,74.33333333333333,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,113,63449,20.21617817878723,1890.0008254051208,10546,2018-04-01_21-48-03,1522619283,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
5771901,,"{'weights_norm': 712.619140625, 'time_elapsed_this_iter': 20.90951418876648, 'grad_norm': 6.6301493644714355, 'episodes_so_far': 115654L, 'time_elapsed': 1912.2795341014862, 'update_ratio': 0.024393703788518906, 'timesteps_so_far': 5771901L, 'episodes_this_iter': 1004L, 'timesteps_this_iter': 65275L}",131.81033325195312,74.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,114,65275,20.910768032073975,1910.9115934371948,10546,2018-04-01_21-48-24,1522619304,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
5838441,,"{'weights_norm': 713.0346069335938, 'time_elapsed_this_iter': 20.67360806465149, 'grad_norm': 6.702533721923828, 'episodes_so_far': 116676L, 'time_elapsed': 1932.966824054718, 'update_ratio': 0.024425409734249115, 'timesteps_so_far': 5838441L, 'episodes_this_iter': 1022L, 'timesteps_this_iter': 66540L}",51.98966979980469,45.5,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,115,66540,20.67491102218628,1931.586504459381,10546,2018-04-01_21-48-44,1522619324,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
5904866,,"{'weights_norm': 713.5233154296875, 'time_elapsed_this_iter': 20.57761788368225, 'grad_norm': 6.383200645446777, 'episodes_so_far': 117698L, 'time_elapsed': 1953.5588369369507, 'update_ratio': 0.024330323562026024, 'timesteps_so_far': 5904866L, 'episodes_this_iter': 1022L, 'timesteps_this_iter': 66425L}",-34.45771408081055,23.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,116,66425,20.578975200653076,1952.1654796600342,10546,2018-04-01_21-49-05,1522619345,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
5969538,,"{'weights_norm': 714.0308837890625, 'time_elapsed_this_iter': 20.893090963363647, 'grad_norm': 6.500621795654297, 'episodes_so_far': 118710L, 'time_elapsed': 1974.4651989936829, 'update_ratio': 0.024304624646902084, 'timesteps_so_far': 5969538L, 'episodes_this_iter': 1012L, 'timesteps_this_iter': 64672L}",68.97984552383423,58.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,117,64672,20.894296169281006,1973.0597758293152,10546,2018-04-01_21-49-26,1522619366,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
6034882,,"{'weights_norm': 714.5457763671875, 'time_elapsed_this_iter': 20.275563955307007, 'grad_norm': 6.753494739532471, 'episodes_so_far': 119734L, 'time_elapsed': 1994.7520880699158, 'update_ratio': 0.024407844990491867, 'timesteps_so_far': 6034882L, 'episodes_this_iter': 1024L, 'timesteps_this_iter': 65344L}",139.69401931762695,89.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,118,65344,20.27688503265381,1993.336660861969,10546,2018-04-01_21-49-46,1522619386,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
6098833,,"{'weights_norm': 715.0003051757812, 'time_elapsed_this_iter': 20.01307702064514, 'grad_norm': 6.891931533813477, 'episodes_so_far': 120736L, 'time_elapsed': 2014.7757530212402, 'update_ratio': 0.024471724405884743, 'timesteps_so_far': 6098833L, 'episodes_this_iter': 1002L, 'timesteps_this_iter': 63951L}",nan,nan,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,119,63951,20.014348030090332,2013.3510088920593,10546,2018-04-01_21-50-06,1522619406,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
6162389,,"{'weights_norm': 715.390625, 'time_elapsed_this_iter': 20.23598289489746, 'grad_norm': 6.128757476806641, 'episodes_so_far': 121748L, 'time_elapsed': 2035.0249049663544, 'update_ratio': 0.02430223487317562, 'timesteps_so_far': 6162389L, 'episodes_this_iter': 1012L, 'timesteps_this_iter': 63556L}",123.28433609008789,68.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,120,63556,20.23727583885193,2033.5882847309113,10546,2018-04-01_21-50-26,1522619426,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
6226778,,"{'weights_norm': 715.7769165039062, 'time_elapsed_this_iter': 20.66814088821411, 'grad_norm': 6.990299224853516, 'episodes_so_far': 122764L, 'time_elapsed': 2055.70320892334, 'update_ratio': 0.024416672065854073, 'timesteps_so_far': 6226778L, 'episodes_this_iter': 1016L, 'timesteps_this_iter': 64389L}",123.40830993652344,75.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,121,64389,20.669487953186035,2054.2577726840973,10546,2018-04-01_21-50-47,1522619447,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
6291289,,"{'weights_norm': 716.2369995117188, 'time_elapsed_this_iter': 20.220517873764038, 'grad_norm': 6.977879524230957, 'episodes_so_far': 123772L, 'time_elapsed': 2075.9355199337006, 'update_ratio': 0.024485517293214798, 'timesteps_so_far': 6291289L, 'episodes_this_iter': 1008L, 'timesteps_this_iter': 64511L}",125.74496917724609,64.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,122,64511,20.221793174743652,2074.479565858841,10546,2018-04-01_21-51-07,1522619467,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
6355746,,"{'weights_norm': 716.7216796875, 'time_elapsed_this_iter': 19.50323796272278, 'grad_norm': 6.78532600402832, 'episodes_so_far': 124782L, 'time_elapsed': 2095.45108294487, 'update_ratio': 0.02450246922671795, 'timesteps_so_far': 6355746L, 'episodes_this_iter': 1010L, 'timesteps_this_iter': 64457L}",125.7115982055664,72.6,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,123,64457,19.504544973373413,2093.9841108322144,10546,2018-04-01_21-51-27,1522619487,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
